title,description,start_time,end_date,end_time,booking_date,booking_time,duration,festivals,weekend,vacation_time,unnamed:_18,unnamed:_19,unnamed:_20,selling_price,person_count,duration_hours,commercial_slot,lead_days,competitor_price,outlier_score,outlier_reason,is_global_outlier,slot_lag_price_1,slot_lag_price_2,days_since_last_booking,rolling_price_mean_30,bookings_last_7d,bookings_last_30d,occupancy_rate_7d,occupancy_rate_30d,booking_velocity,month,month_sin,month_cos,year,day_of_week,week_of_year,day_of_year,is_weekend,is_festival,festival_name,festival_detected,festival_category,festival_tier,festival_demand_level,festival_multiplier,festival_overlap_hours,festival_overlap_percentage,festival_window_start,festival_window_end,is_peak_festival,multiple_festival_overlap,highest_priority_festival,is_festival_eve,days_before_festival,days_after_festival,is_long_weekend,is_consecutive_holiday,is_school_vacation,is_local_vacation,is_vacation,season,is_peak_season,is_off_season,slot_type,slot_capacity_hours,commercial_units,duration_bucket,is_extended_booking,hours_over_24,effective_daily_rate,extended_discount_ratio,extended_stay,slot_utilization_ratio,opportunity_cost_factor,is_couple,is_family,is_corporate,weather_condition,lead_time_bucket,lead_time_cat,competitor_diff,temperature,rain_probability,humidity,wind_speed,cloud_cover,demand_score,business_confidence_score,month_slot_avg,month_weekend_slot_avg,month_guest_slot_avg,month_festival_slot_avg,month_leadtime_slot_avg,month_weather_slot_avg,hierarchical_fallback_avg,hierarchical_confidence_score,hierarchical_matched_level,slot_month_weekend_ratio,slot_month_weekend_diff,segment_mean,segment_median,segment_trimmed_mean,segment_weighted_median,segment_std,segment_count,segment_confidence,p25_price,p75_price,is_friday_night,is_saturday_day,is_saturday_night,is_sunday_day,is_sunday_night,is_holiday_bridge,wedding_season,is_same_day,is_lead_1_3d,is_lead_4_7d,is_lead_8_14d,is_lead_15_30d,is_lead_31_60d,is_lead_60d_plus,lead_time_demand_curve,current_occupancy_pct,remaining_inventory,booking_pace,occupancy_trend,demand_index,festival_importance_score,highest_revenue_weekday,highest_revenue_month,weekend_premium_ratio,summer_demand_ratio,winter_demand_ratio,rain_impact_ratio,similar_booking_density_30d,price_momentum_30d,historical_variance,is_near_holiday
Booked by Sharad Chauhan,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

4 Apr 2025 at 7:00 PM to 5 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹5400
Deposit: ₹2000

Deposit Refund after check out.",2025-04-04 19:00:00,2025-04-05 18:00:00,2025-04-05 18:00:00,2025-04-02,11:29:35,23.0000000002328,0,0,0,,,,5400.0,10,24.0,24H Night,2,0.0,0, (Strict),False,6000.0,5500.0,4.0,5790.0,7.0,26.0,1.0,0.8666666666666667,1.0,4,0.8660254037844387,-0.49999999999999983,2025,2,14,92,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5400.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6317.777777777777,5183.783783783784,6680.0,6317.777777777777,5920.588235294118,6317.777777777777,4890.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.1538328403903033,0.1333333333333333,37.78832840390303,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Meet,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

5 Apr 2025 at 7:00 PM to 6 Apr 2025 at 6:00 PM
7 Persons Max
Rent: ₹7000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-05 19:00:00,2025-04-06 18:00:00,2025-04-06 18:00:00,2025-04-05,16:20:03,23.0000000002328,Ram Navami,1,0,,,,7000.0,7,24.0,24H Night,0,0.0,1,MAD (Strict),False,5400.0,6000.0,3.0,6090.0,2.0,26.0,0.2857142857142857,0.8666666666666667,0.2857142857142857,4,0.8660254037844387,-0.49999999999999983,2025,5,14,95,1,1,Festival,True,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,1,0,0,0,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,7000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,6297.826086956522,11562.5,5050.0,4500.0,5905.714285714285,6297.826086956522,11562.5,0.55,5,1.477,2158.33,6679.166666666667,5200.0,6679.166666666667,5200.0,3224.90029056062,24.0,1.0,4200.0,10150.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.3296665258258009,-0.580952380952381,64.546665258258,0.5,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Agent Shyam,Rent: 2500,2025-04-10 08:00:00,2025-04-10 18:00:00,2025-04-10 18:00:00,2025-04-09,14:06:36,9.99999999976717,0,0,0,,,,2500.0,4,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,3000.0,4.0,2550.0,2.0,24.0,0.2857142857142857,0.8,0.2857142857142857,4,0.8660254037844387,-0.49999999999999983,2025,2,15,99,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,3281.25,3281.25,3285.714285714286,3281.25,3178.5714285714284,3281.25,3285.714285714286,0.9400000000000001,1,1.281,860.0,3060.0,3000.0,3060.0,3000.0,620.8289389425813,15.0,1.0,2500.0,3450.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.3571383929129457,-0.5142857142857143,29.821383929129457,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Pankaj,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

+91 93163 53661
10 Apr 2025 at 7:00 PM to 11 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹5000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-10 19:00:00,2025-04-11 18:00:00,2025-04-11 18:00:00,2025-04-09,12:53:26,23.0000000002328,0,0,0,,,,5000.0,10,24.0,24H Night,1,0.0,0, (Strict),False,7000.0,5400.0,0.0,6340.0,3.0,25.0,0.42857142857142855,0.8333333333333334,0.42857142857142855,4,0.8660254037844387,-0.49999999999999983,2025,2,15,99,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6326.666666666667,5194.594594594595,6691.428571428572,6326.666666666667,5932.35294117647,6326.666666666667,4910.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.514279542931199,-0.4047619047619048,31.392795429311988,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Nitin mama,"Booking confirmed ✅ 
Farm number 11

Reference: Nitin Mama Patoliya

26 Apr 2025 at 7:00 PM to 27 Apr 2025 at 6:00 PM
15 Persons Max
Rent: ₹13000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-26 19:00:00,2025-04-27 18:00:00,2025-04-27 18:00:00,2025-04-09,09:50:38,23.0000000002328,0,1,1,,,,13000.0,15,24.0,24H Night,17,0.0,0, (Strict),False,5000.0,7000.0,0.0,7240.0,4.0,26.0,0.5714285714285714,0.8666666666666667,0.5714285714285714,4,0.8660254037844387,-0.49999999999999983,2025,2,15,99,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,13000.0,1.0,0,1.0,1.0,0,0,1,Clear,2,Advance,0.0,26.0,20.0,60.0,4.2,25.0,100.0,95.0,6148.888888888889,11357.142857142857,6462.857142857143,6148.888888888889,7500.0,6148.888888888889,11357.142857142857,0.74,3,1.477,2158.33,6679.166666666667,5200.0,6679.166666666667,5200.0,3224.90029056062,24.0,1.0,4200.0,10150.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.20833333333333334,95.0,0.6593330516516018,-0.2952380952380953,52.84333051651602,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Roopen ,Rent: 3000,2025-04-09 14:00:00,2025-04-10 07:00:00,2025-04-10 07:00:00,2025-04-09,14:04:45,16.9999999995343,0,0,0,,,,3000.0,4,24.0,24H Day,0,0.0,0, (Month),False,2500.0,3000.0,0.0,3530.0,5.0,27.0,0.7142857142857143,0.9,0.7142857142857143,4,0.8660254037844387,-0.49999999999999983,2025,2,15,99,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,24H Day,24.0,1.0,24H,0,0.0,3000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,4500.0,4500.0,4500.0,4500.0,4000.0,4500.0,3823.076923076923,0.4,7,0.94,-231.68,3860.992498557415,3860.992498557415,3860.992498557415,3860.992498557415,1217.6272685613935,2.0,0.4,3430.496249278707,4291.4887478361225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.7936419754066225,-0.18571428571428572,34.18641975406622,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Neel Patel,"Booking confirmed ✅ 
Farm number 11
₹1000 advance received

13 Apr 2025 at 7:00 PM to 14 Apr 2025 at 6:00 PM
15 Persons Max
Rent: ₹5000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-13 19:00:00,2025-04-14 18:00:00,2025-04-14 18:00:00,2025-04-10,22:04:46,23.0000000002328,0,0,0,,,,5000.0,15,24.0,24H Night,2,0.0,0, (Strict),False,13000.0,5000.0,1.0,6790.0,6.0,25.0,0.8571428571428571,0.8333333333333334,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2025,3,15,100,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,0,1,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6326.666666666667,5194.594594594595,6691.428571428572,6326.666666666667,5932.35294117647,6326.666666666667,4910.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.028559085862398,0.023809523809523725,36.53559085862398,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Shubham,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

16 Apr 2025 at 7:00 PM to 17 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-16 19:00:00,2025-04-17 18:00:00,2025-04-17 18:00:00,2025-04-10,14:47:20,23.0000000002328,0,0,1,,,,5500.0,10,24.0,24H Night,6,0.0,0, (Strict),False,5000.0,13000.0,0.0,6890.0,7.0,26.0,1.0,0.8666666666666667,1.0,4,0.8660254037844387,-0.49999999999999983,2025,3,15,100,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6315.555555555556,5181.081081081081,6677.142857142857,6315.555555555556,6750.0,6315.555555555556,5229.62962962963,0.7999999999999999,3,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.20833333333333334,95.0,1.1538328403903033,0.1333333333333333,37.78832840390303,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Smit,"Booking Confirmed
Farm number 11

₹2000 advance received

14 Apr 2025 at 7:00 PM to 15 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-14 19:00:00,2025-04-15 18:00:00,2025-04-15 18:00:00,2025-04-14,16:02:50,23.0000000002328,0,0,0,,,,5500.0,10,24.0,24H Night,0,0.0,0, (Strict),False,5500.0,5000.0,4.0,6240.0,7.0,27.0,1.0,0.9,1.0,4,0.8660254037844387,-0.49999999999999983,2025,0,16,104,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6315.555555555556,5181.081081081081,6677.142857142857,6315.555555555556,5917.64705882353,6315.555555555556,4885.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.1110987655692715,0.09999999999999998,37.36098765569272,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Vansh,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

17 Apr 2025 at 7:00 PM to 18 Apr 2025 at 6:00 PM
15 Adult Persons Max
Rent: ₹6000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-17 19:00:00,2025-04-18 18:00:00,2025-04-18 18:00:00,2025-04-15,11:53:15,23.0000000002328,0,0,1,,,,6000.0,4,24.0,24H Night,2,0.0,1,Percentile (Strict),False,5500.0,5500.0,1.0,6390.0,8.0,27.0,1.0,0.9,1.1428571428571428,4,0.8660254037844387,-0.49999999999999983,2025,1,16,105,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,6000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6304.444444444444,5167.5675675675675,4944.444444444444,6304.444444444444,5902.941176470588,6304.444444444444,4937.5,0.9500000000000001,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.269827160650596,0.09999999999999998,38.94827160650596,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Dev,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received 

21 Apr 2025 at 7:00 PM to 22 Apr 2025 at 6:00 PM
12 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-21 19:00:00,2025-04-22 18:00:00,2025-04-22 18:00:00,2025-04-15,20:44:32,23.0000000002328,0,0,1,,,,5500.0,12,24.0,24H Night,5,0.0,0, (Strict),False,6000.0,5500.0,0.0,6390.0,9.0,28.0,1.0,0.9333333333333333,1.2857142857142858,4,0.8660254037844387,-0.49999999999999983,2025,1,16,105,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6315.555555555556,5181.081081081081,6677.142857142857,6315.555555555556,6750.0,6315.555555555556,5229.62962962963,0.7999999999999999,3,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.20833333333333334,95.0,1.3775362610910802,0.06666666666666665,40.025362610910804,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Akash,"Booking confirmed ✅ 
Farm number 11

₹1000 advance received

16 Apr 2025 at 2:00 PM to 16 Apr 2025 at 6:00 PM
6 Persons Max
Rent: ₹2500
Deposit: ₹1000

Deposit Refund after check out.",2025-04-16 14:00:00,2025-04-16 18:00:00,2025-04-16 18:00:00,2025-04-16,13:53:34,3.99999999976717,0,0,1,,,,2500.0,6,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,2500.0,1.0,2600.0,6.0,29.0,0.8571428571428571,0.9666666666666667,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2025,2,16,106,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,3281.25,3281.25,3285.714285714286,3281.25,3178.5714285714284,3281.25,3285.714285714286,0.9400000000000001,1,1.281,860.0,3060.0,3000.0,3060.0,3000.0,620.8289389425813,15.0,1.0,2500.0,3450.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.8866903347305274,-0.10952380952380958,35.116903347305275,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Lavkush,"Booking confirmed ✅ 
Farm number 11

₹1000 advance received

20 Apr 2025 at 7:00 PM to 21 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-20 19:00:00,2025-04-21 18:00:00,2025-04-21 18:00:00,2025-04-17,21:23:07,23.0000000002328,0,0,1,,,,5500.0,10,24.0,24H Night,2,0.0,0, (Strict),False,5500.0,6000.0,1.0,6340.0,5.0,27.0,0.7142857142857143,0.9,0.7142857142857143,4,0.8660254037844387,-0.49999999999999983,2025,3,16,107,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6315.555555555556,5181.081081081081,6677.142857142857,6315.555555555556,5917.64705882353,6315.555555555556,4885.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.7936419754066225,-0.18571428571428572,34.18641975406622,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Karan,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

18 Apr 2025 at 7:00 PM to 19 Apr 2025 at 6:00 PM
6 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-18 19:00:00,2025-04-19 18:00:00,2025-04-19 18:00:00,2025-04-17,14:54:25,23.0000000002328,0,0,1,,,,5500.0,6,24.0,24H Night,1,0.0,0, (Strict),False,5500.0,5500.0,0.0,6350.0,6.0,28.0,0.8571428571428571,0.9333333333333333,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2025,3,16,107,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6315.555555555556,5181.081081081081,5000.0,6315.555555555556,5917.64705882353,6315.555555555556,5000.0,0.9500000000000001,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.9183575073940534,-0.07619047619047625,35.43357507394053,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Hiren,"Booking confirmed ✅ 
Farm number 11

₹4000 advance received

+91 99248 29037
19 Apr 2025 at 7:00 PM to 20 Apr 2025 at 6:00 PM
10 Persons Max
Rent: ₹12000
Deposit: ₹2000

Deposit Refund after check out.",2025-04-19 19:00:00,2025-04-20 18:00:00,2025-04-20 18:00:00,2025-04-18,10:33:02,23.0000000002328,0,1,1,,,,12000.0,10,24.0,24H Night,1,0.0,0, (Strict),False,5500.0,5500.0,1.0,6850.0,7.0,27.0,1.0,0.9,1.0,4,0.8660254037844387,-0.49999999999999983,2025,4,16,108,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,12000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,6171.111111111111,11500.0,6491.428571428572,6171.111111111111,5726.470588235294,6171.111111111111,11500.0,0.91,1,1.477,2158.33,6679.166666666667,5200.0,6679.166666666667,5200.0,3224.90029056062,24.0,1.0,4200.0,10150.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.1110987655692715,0.09999999999999998,57.36098765569272,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Meet Rakhasiya,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received 

22 Apr 2025 at 7:00 PM to 23 Apr 2025 at 6:00 PM
5 Persons Max
Rent: ₹4500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-22 19:00:00,2025-04-23 18:00:00,2025-04-23 18:00:00,2025-04-22,13:02:04,23.0000000002328,0,0,1,,,,4500.0,5,24.0,24H Night,0,0.0,0, (Strict),False,12000.0,5500.0,4.0,6800.0,5.0,26.0,0.7142857142857143,0.8666666666666667,0.7142857142857143,4,0.8660254037844387,-0.49999999999999983,2025,1,17,112,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,4500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6337.777777777777,5208.108108108108,5111.111111111111,6337.777777777777,5947.058823529412,6337.777777777777,5125.0,0.9500000000000001,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.8241663145645023,-0.1523809523809524,34.49166314564502,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Masi’s chokro,Rent: ₹5000,2025-05-01 19:00:00,2025-05-02 18:00:00,2025-05-02 18:00:00,2025-04-22,11:14:08,23.0000000002328,0,0,1,,,,5000.0,4,24.0,24H Night,9,0.0,0, (Strict),False,4500.0,12000.0,0.0,6000.0,6.0,27.0,0.8571428571428571,0.9,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2025,1,17,112,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,2,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6326.666666666667,5194.594594594595,5055.555555555556,6326.666666666667,6875.0,6326.666666666667,5055.555555555556,0.76,3,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.20833333333333334,95.0,0.9523703704879469,-0.04285714285714293,35.773703704879466,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Vinay,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

23 Apr 2025 at 7:00 PM to 24 Apr 2025 at 7:00 AM
5 Persons Max
Rent: ₹3500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-23 19:00:00,2025-04-24 07:00:00,2025-04-24 07:00:00,2025-04-23,17:26:04,12.0,0,0,1,,,,3500.0,5,12.0,12H Night,0,0.0,0, (Month),False,3000.0,1500.0,1.0,2330.0,6.0,28.0,0.8571428571428571,0.9333333333333333,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2025,2,17,113,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,12H Night,12.0,0.5,12H,0,0.0,7000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,0.51,5,0.801,-746.0,3746.0,3470.0,3746.0,3470.0,791.5048957523888,5.0,1.0,3260.0,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.9183575073940534,-0.07619047619047625,35.43357507394053,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Vivek,"Booking confirmed ✅ 
Farm number 11

₹2000 advance received

+91 88667 89213
25 Apr 2025 at 7:00 PM to 26 Apr 2025 at 6:00 PM
8 Persons Max
Rent: ₹5500
Deposit: ₹2000

Deposit Refund after check out.",2025-04-25 19:00:00,2025-04-26 18:00:00,2025-04-26 18:00:00,2025-04-23,12:37:43,23.0000000002328,0,0,1,,,,5500.0,8,24.0,24H Night,2,0.0,0, (Strict),False,5000.0,4500.0,0.0,6050.0,7.0,29.0,1.0,0.9666666666666667,1.0,4,0.8660254037844387,-0.49999999999999983,2025,2,17,113,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6315.555555555556,5181.081081081081,5000.0,6315.555555555556,5917.64705882353,6315.555555555556,5000.0,0.9500000000000001,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.0344720571856154,0.033333333333333326,36.59472057185616,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
